Owner,Repository Name,Repository Link,Stars,Forks,Issues,Pull Requests,Description,File Name,Dependency Name,Spec Name,Testing Framework,Created At
broadinstitute,gatk-sv,https://github.com/broadinstitute/gatk-sv,157,69,211,461,A structural variation pipeline for short-read sequencing,libssh_auth_bypass.py,pydocs,Console_CloseReader|Console_CloseWriter,pytest,6/18/2020
bolucat,Firefox,https://github.com/bolucat/Firefox,26,16,0,1,The Source Code of Firefox on Desktop,troubleshoot_full.py,requests|pydocs|requests,DataMustOpenInBinary|Console_CloseErrorWriter|Console_CloseReader|Arrays_Comparable|Console_CloseErrorWriter|Console_CloseReader|Console_CloseWriter|Arrays_Comparable|Console_CloseErrorWriter|Console_CloseReader|Console_CloseWriter|DataMustOpenInBinary,pytest,6/1/2021
aropan,clist,https://github.com/aropan/clist,308,23,290,54,Your comprehensive guide to global programming contests. Track events  get details  and never miss a competition.,knn.py,pydocs,Arrays_Comparable,pytest,5/16/2019
CJWorkbench,cjworkbench,https://github.com/CJWorkbench/cjworkbench,302,44,48,254,The data journalism platform with built in training,parse-shadow.py,pydocs,Console_CloseErrorWriter,pytest,10/17/2016
securesystemslab,zippy,https://github.com/securesystemslab/zippy,299,22,9,0,ZipPy is a Python3 interpreter on top of Truffle framework,utils.py,pydocs,Console_CloseErrorWriter,pytest,9/9/2016
allenai,allenact,https://github.com/allenai/allenact,295,46,91,288,An open source framework for research in Embodied-AI from AI2.,bgm.py,pydocs,Arrays_Comparable,pytest,1/14/2020
microsoftgraph,msgraph-sdk-python,https://github.com/microsoftgraph/msgraph-sdk-python,291,40,226,464,,hybris_requests_helper.py,requests,DataMustOpenInBinary,pytest,9/9/2022
smousavi05,EQTransformer,https://github.com/smousavi05/EQTransformer,281,139,123,31,EQTransformer  a python package for earthquake signal detection and phase picking using AI.,pychess,pydocs,faulthandler_disableBeforeClose,pytest,3/11/2020
MillionIntegrals,vel,https://github.com/MillionIntegrals/vel,274,32,46,29,Velocity in deep-learning research,main.py,pydocs,Arrays_Comparable,pytest,5/9/2018
bundlewrap,bundlewrap,https://github.com/bundlewrap/bundlewrap,270,23,436,314,Config management with Python,worker.py,pydocs,faulthandler_disableBeforeClose,pytest,6/13/2013
F5Networks,f5-common-python,https://github.com/F5Networks/f5-common-python,261,132,864,752,Python SDK for configuration and monitoring of F5® BIG-IP® devices via the iControl® REST API.,main.py,requests,DataMustOpenInBinary,pytest,10/27/2015
lenskit,lkpy,https://github.com/lenskit/lkpy,257,57,113,249,Python recommendation toolkit,train_pasta.py,pydocs,faulthandler_disableBeforeClose,pytest,6/8/2018
pymc-devs,pytensor,https://github.com/pymc-devs/pytensor,252,78,307,409,PyTensor allows you to define  optimize  and efficiently evaluate mathematical expressions involving multi-dimensional arrays.,rbssh.py,pydocs,Console_CloseReader,pytest,11/3/2022
mead-ml,mead-baseline,https://github.com/mead-ml/mead-baseline,243,71,68,865,Deep-Learning Model Exploration and Development for NLP,raspiwrite.py,pydocs,Console_CloseWriter,pytest,4/24/2016
Igalia,wpe-android,https://github.com/Igalia/wpe-android,60,12,86,74,WPE WebKit for Android,termui.py,pydocs,Console_CloseReader|Console_CloseErrorWriter|Console_CloseReader|Console_CloseWriter,pytest,5/11/2021
Parisson,Telemeta,https://github.com/Parisson/Telemeta,118,36,186,54,Collaborative content management system for musicology,roll_webgl_conformance.py,pydocs,Console_CloseErrorWriter|Console_CloseReader,pytest,10/25/2011
dongyh20,Octopus,https://github.com/dongyh20/Octopus,232,16,10,3,🐙Octopus  an embodied vision-language model trained with RLEF  emerging superior in embodied visual planning and programming.,weibo.py,requests,DataMustOpenInBinary,pytest,10/5/2023
rucio,rucio,https://github.com/rucio/rucio,228,295,2537,4189,Rucio - Scientific Data Management,up-and-coming-counter.py,pydocs,Arrays_Comparable,pytest,11/7/2017
Ackee-Blockchain,wake,https://github.com/Ackee-Blockchain/wake,205,22,124,187,Wake is a Python-based Solidity development and testing framework with built-in vulnerability detectors,gen_scene_feat.py,pydocs,Arrays_Comparable,pytest,1/12/2022
cctbx,cctbx_project,https://github.com/cctbx/cctbx_project,202,108,377,591,Computational Crystallography Toolbox,lambda_function.py,pydocs,Arrays_Comparable,pytest,7/22/2015
flathub-infra,website,https://github.com/flathub-infra/website,190,76,507,2614,Monorepo with website and API,core.py,requests,DataMustOpenInBinary,pytest,3/25/2022
goastian,midori-desktop,https://github.com/goastian/midori-desktop,62,9,19,39,Official repository code Midori Browser,shufflenet.py,pydocs,ArgParse_Parent|Console_CloseErrorWriter|Console_CloseWriter,pytest,10/8/2023
aws-samples,aws-ai-ml-workshop-kr,https://github.com/aws-samples/aws-ai-ml-workshop-kr,182,115,5,93,A collection of localized (Korean) AWS AI/ML workshop materials for hands-on labs.,CVE_2018_1273.py,requests,DataMustOpenInBinary,pytest,9/10/2018
westpa,westpa,https://github.com/westpa/westpa,182,46,67,335,WESTPA: The Weighted Ensemble Simulation Toolkit with Parallelization and Analysis,parser.py,pydocs,Console_CloseReader,pytest,9/29/2014
biolib,openprotein,https://github.com/biolib/openprotein,177,51,23,39,A PyTorch framework for prediction of tertiary protein structure,run_with_server_matrix.py,requests,DataMustOpenInBinary,pytest,9/8/2018
cocrawler,cocrawler,https://github.com/cocrawler/cocrawler,177,23,4,9,CoCrawler is a versatile web crawler built using modern tools and concurrency.,__init__.py,pydocs,faulthandler_disableBeforeClose,pytest,7/15/2016
pegasus-isi,pegasus,https://github.com/pegasus-isi/pegasus,176,70,0,111,Pegasus Workflow Management System - Automate  recover  and debug scientific computations.,board_inspector.py,pydocs,Console_CloseErrorWriter,pytest,2/4/2013
GaloisInc,MATE,https://github.com/GaloisInc/MATE,170,11,44,22,MATE is a suite of tools for interactive program analysis with a focus on hunting for bugs in C and C++ code using Code Property Graphs.,web_login.py,requests,DataMustOpenInBinary,pytest,1/26/2022
fedora-infra,fedmsg,https://github.com/fedora-infra/fedmsg,170,90,220,319,Federated Messaging with ZeroMQ,AdventureClient.py,pydocs,Console_CloseWriter,pytest,2/1/2012
ales-tsurko,cells,https://github.com/ales-tsurko/cells,167,4,4,32,Live coding environment. Use SuperCollider  Python  TidalCycles  Node.js etc. in the same project.,faulthandler.py,pydocs,faulthandler_tracetrackDumpBeforeClose,pytest,10/27/2019
pypest,pyemu,https://github.com/pypest/pyemu,167,85,206,264,python modules for model-independent uncertainty analyses  data-worth analyses  and interfacing with PEST(++),confidence.py,pydocs,Arrays_Comparable,pytest,1/6/2015
mahmoud,clastic,https://github.com/mahmoud/clastic,160,20,14,25,🏔️ A functional web framework that streamlines explicit development practices while eliminating global state.,util.py,pydocs,Console_CloseErrorWriter,pytest,11/23/2012
bolucat,Archive,https://github.com/bolucat/Archive,53,28,0,0,Archive Network Tools,sf.py,pydocs,ArgParse_Parent|Console_CloseReader|Console_CloseWriter,pytest,9/28/2021
libfuse,pyfuse3,https://github.com/libfuse/pyfuse3,157,45,61,35,Python 3 bindings for libfuse 3 with asynchronous API (Trio compatible),faulthandler.py,pydocs,faulthandler_disableBeforeClose,pytest,9/16/2018
ESMCI,cime,https://github.com/ESMCI/cime,155,151,1923,2683,Common Infrastructure for Modeling the Earth,unicode.py,pydocs,Arrays_Comparable,pytest,3/3/2015
b30wulf,Malware-collection,https://github.com/b30wulf/Malware-collection,36,124,0,0,🔬Collection of malware  ransomware  RATs  botnets  stealers  etc.,logger.py,pydocs,Console_CloseErrorWriter|Console_CloseWriter|Console_CloseErrorWriter|Console_CloseWriter,pytest,12/17/2021
gramener,gramex,https://github.com/gramener/gramex,142,56,426,357,A visual analytics platform to build data-based web apps with less code.,okta_identity_engine.py,requests,DataMustOpenInBinary,pytest,2/5/2019
pycontribs,tendo,https://github.com/pycontribs/tendo,142,46,36,55,Official repository of python tendo library  always welcoming new contributions.,process-text-file.py,pydocs,Console_CloseWriter,pytest,10/4/2012
epam,cloud-pipeline,https://github.com/epam/cloud-pipeline,142,55,1376,2144,Cloud agnostic genomics analysis   scientific computation and storage platform,msort,pydocs,Console_CloseReader,pytest,3/6/2019
awslabs,stable-diffusion-aws-extension,https://github.com/awslabs/stable-diffusion-aws-extension,138,31,36,692,Stable Diffusion AWS Extension User Guide,blast_utils.py,pydocs,Arrays_Comparable,pytest,5/4/2023
elemental-lf,benji,https://github.com/elemental-lf/benji,137,40,125,37,Benji Backup: A  block based deduplicating backup software for Ceph RBD images  iSCSI targets  image files and block devices,commands.py,pydocs,Console_CloseReader,pytest,3/26/2018
kenfar,DataGristle,https://github.com/kenfar/DataGristle,137,18,69,115,Tough and flexible tools for data analysis  transformation  validation and movement.,gristle_validator,pydocs,Console_CloseReader,pytest,3/13/2011
CLARIAH,grlc,https://github.com/CLARIAH/grlc,134,30,229,237,grlc builds Web APIs using shared SPARQL queries,Backupsv2.py,requests,DataMustOpenInBinary,pytest,11/13/2015
Suq3rm4n,java-impacket-gui,https://github.com/Suq3rm4n/java-impacket-gui,132,18,4,1,java-impacket-gui,train.py,pydocs,ArgParse_Parent,pytest,9/2/2023
funcwj,aps,https://github.com/funcwj/aps,131,26,2,54,A personal toolkit for single/multi-channel speech recognition & enhancement & separation.,tracker.py,pydocs,Console_CloseWriter,pytest,6/17/2019
Azure,app-service-linux-docs,https://github.com/Azure/app-service-linux-docs,130,71,60,168,Azure App Service: Frequently Asked Questions on Linux App Service,graphlib.py,pydocs,Arrays_Comparable,pytest,2/27/2019
mne-tools,mne-bids-pipeline,https://github.com/mne-tools/mne-bids-pipeline,128,49,299,641,Automatically process entire electrophysiological datasets using MNE-Python.,page.py,pydocs,Arrays_Comparable,pytest,1/28/2019
BonexGoo,Boss2D,https://github.com/BonexGoo/Boss2D,32,2,7,2,C++ AppEngine for Qt,builder.py,pydocs,Console_CloseErrorWriter|Console_CloseErrorWriter|Console_CloseReader|Console_CloseWriter,pytest,7/18/2019
RBVI,ChimeraX,https://github.com/RBVI/ChimeraX,127,22,24,13,Source code for molecular graphics program UCSF ChimeraX,train.py,pydocs,Arrays_Comparable,pytest,9/10/2020
sandialabs,pyGSTi,https://github.com/sandialabs/pyGSTi,126,55,190,245,A python implementation of Gate Set Tomography,__init__.py,pydocs,faulthandler_disableBeforeClose,pytest,1/27/2016
aerospike,aerospike-client-python,https://github.com/aerospike/aerospike-client-python,126,92,191,424,Aerospike Python Client,nxdt_host.py,pydocs,Console_CloseErrorWriter,pytest,7/11/2014
ucb-art,BAG_framework,https://github.com/ucb-art/BAG_framework,125,45,11,15,,rs-imu-calibration.py,pydocs,Console_CloseReader,pytest,6/25/2019
-collection,https://github.com/b30wulf/Malware-collection,36,124,0,0,🔬Collection of malware  ransomware  RATs  botnets  stealers  etc.,logger.py,pydocs,Console_CloseErrorWriter,pytest,12/17/2021,
apache,allura,https://github.com/apache/allura,122,32,0,8,Apache Allura - a software forge to manage source code repositories  bug reports  discussions  wiki pages  blogs  and more,_eagglo.py,pydocs,Arrays_Comparable,pytest,4/5/2014
python-bugzilla,python-bugzilla,https://github.com/python-bugzilla/python-bugzilla,120,104,125,84,Python library and command line tool for interacting with Bugzilla,run_fastbert.py,pydocs,Arrays_Comparable,pytest,5/21/2015
andreamad8,FSB,https://github.com/andreamad8/FSB,120,10,4,0,The Few-Shot Bot: Prompt-Based Learning for Dialogue Systems,evaluator.py,pydocs,Arrays_Comparable,pytest,10/8/2021
nodesource,nsolid,https://github.com/nodesource/nsolid,40,3,12,117,N|Solid Runtime,fpm.py,pydocs,Arrays_Comparable|Console_CloseErrorWriter|Console_CloseWriter,pytest,10/23/2023
shawwn,scrap,https://github.com/shawwn/scrap,114,17,0,1,Nearly a thousand bash and python scripts I've written over the years.,regressions.py,pydocs,Console_CloseReader,pytest,3/9/2018
N1h1l157,attack_tool,https://github.com/N1h1l157/attack_tool,37,13,0,0,渗透测试中的一些工具,SqlTest.py,requests|pydocs|requests,DataMustOpenInBinary|Console_CloseWriter|DataMustOpenInBinary,pytest,6/7/2022
PhonologicalCorpusTools,CorpusTools,https://github.com/PhonologicalCorpusTools/CorpusTools,110,17,732,79,Phonological CorpusTools,main.py,pydocs,faulthandler_disableBeforeClose,pytest,4/16/2014
CERTCC,SSVC,https://github.com/CERTCC/SSVC,106,31,274,265,Stakeholder-Specific Vulnerability Categorization,smtplib.py,pydocs,Console_CloseReader,pytest,1/23/2020
damonlynch,rapid-photo-downloader,https://github.com/damonlynch/rapid-photo-downloader,104,29,119,107,Rapid Photo Downloader is the leading photo and video downloader for the Linux desktop.,run_classification.py,pydocs,faulthandler_disableBeforeClose,pytest,10/3/2020
sys-bio,tellurium,https://github.com/sys-bio/tellurium,104,34,469,113,Python Environment for Modeling and Simulating Biological Systems,mainwindow.py,pydocs,faulthandler_disableBeforeClose,pytest,2/12/2014
j-vanetten,openpilot,https://github.com/j-vanetten/openpilot,52,29,13,20,jvePilot: FCA: Hybrid OpenPilot/ACC,ssh.py,pydocs,Console_CloseReader|Console_CloseWriter,pytest,11/29/2020
abilian,olapy,https://github.com/abilian/olapy,101,20,27,18,OlaPy  an experimental OLAP engine based on Pandas,ascend_hccl_generator.py,pydocs,Arrays_Comparable,pytest,3/10/2017
nwjs,node,https://github.com/nwjs/node,20,42,12,27,,android-sdk-manager.py,pydocs,ArgParse_Parent|Arrays_Comparable|Console_CloseErrorWriter|Console_CloseReader|Console_CloseWriter,pytest,4/23/2013
akyosk,pocman,https://github.com/akyosk/pocman,14,0,0,1,漏扫工具,SqlTest.py,requests|pydocs|requests,DataMustOpenInBinary|ArgParse_Parent|Arrays_Comparable|Console_CloseErrorWriter|Console_CloseReader|Console_CloseWriter|DataMustOpenInBinary,pytest,6/5/2023
intel,zephyr,https://github.com/intel/zephyr,48,35,1,13,,linter.py,pydocs,ArgParse_Parent|Arrays_Comparable,pytest,8/5/2016
NCAS-CMS,cf-python,https://github.com/NCAS-CMS/cf-python,93,18,304,455,A CF-compliant Earth Science data analysis library,train_earliest.py,pydocs,faulthandler_disableBeforeClose,pytest,9/13/2019
neokii,glidepilot,https://github.com/neokii/glidepilot,45,78,5,21,,commit_debug.py,pydocs,ArgParse_Parent|Console_CloseErrorWriter,pytest,1/19/2022
datacenter,cobra,https://github.com/datacenter/cobra,88,39,90,60,Cobra - Python bindings for the ACI REST API,start.py,requests,DataMustOpenInBinary,pytest,2/11/2015
acsone,click-odoo-contrib,https://github.com/acsone/click-odoo-contrib,88,49,60,87,Useful Odoo scripts and utility functions  based on click-odoo,pygettext.py,pydocs,Arrays_Comparable,pytest,3/21/2018
EI-CoreBioinformatics,mikado,https://github.com/EI-CoreBioinformatics/mikado,86,14,322,128,Mikado is a lightweight Python3 pipeline whose purpose is to facilitate the identification of expressed loci from RNA-Seq data * and to select the best models in each locus.,util.py,pydocs,Arrays_Comparable,pytest,8/31/2015
eljost,pysisyphus,https://github.com/eljost/pysisyphus,86,30,153,147,Python suite for optimization of stationary points on ground- and excited states PES and determination of reaction paths.,pgen.py,pydocs,Arrays_Comparable,pytest,7/5/2017
msys2,msys2-web,https://github.com/msys2/msys2-web,82,41,46,17,Online Repo Browser,wheel.py,pydocs,Arrays_Comparable,pytest,9/6/2017
TimeEval,TimeEval,https://github.com/TimeEval/TimeEval,75,13,47,85,Evaluation Tool for Anomaly Detection Algorithms on Time Series,site.py,pydocs,Console_CloseReader,pytest,12/9/2021
